name,type,lat,lng
ชุมชนบ้านญวน,ชุมชนแออัด,13.784807673113713,100.48236615351638
ชุมชนวัดเพลง,ชุมชนแออัด,13.795542736564125,100.4875626588308
ชุมชนแก้วกลม,ชุมชนเมือง,13.693644265962153,100.44004044811867
ชุมชนวัดสิงห์,ชุมชนเมือง,13.683449852252433,100.44719813594558
ชุมชนวาสนา,ชุมชนเมือง,13.687703313093946,100.45235745541981
ชุมชนรวมมิตร,ชุมชนเมือง,13.686740015970843,100.45245555214306
ชุมชนคุ้งข้าวหลาม,ชุมชนเมือง,13.687017586373893,100.45271611577904
ชุมชนบุญอยู่,ชุมชนเมือง,13.687319099087336,100.45313283695
ชุมชนบางระแนะใหญ่,ชุมชนเมือง,13.687495430809378,100.45331535325612
ชุมชนอุดมสิน 2,ชุมชนเมือง,13.693137203814318,100.46292113517332
ชุมชนคุณยายวัน,ชุมชนเมือง,13.69446823604514,100.46292936444519
ชุมชนโรงพักเก่าบางขุนเทียน,ชุมชนเมือง,13.69855771825136,100.4619405444385
ชุมชนวิสุทธิจิตร,ชุมชนเมือง,13.701249450672158,100.4596117020941
ชุมชนซอยร่วมสุข,ชุมชนหมู่บ้านจัดสรร,13.69891098051604,100.45722176248564
ชุมชนหมู่บ้านพัฒนา หมู่ 11,ชุมชนชานเมือง,13.700357357520994,100.45779060632614
ชุมชนซอยสวนหลวง,ชุมชนเมือง,13.705888093682585,100.4635934651395
ชุมชนนางนอง 2 สันติสุข,ชุมชนเมือง,13.70794457880336,100.46798119294942
ชุมชนจันกลิ่นพัฒนา,ชุมชนหมู่บ้านจัดสรร,13.706951820688495,100.47530805098113
ชุมชนศิลปเดช,ชุมชนแออัด,13.699862031963434,100.47387930909566
ชุมชนริมคลองบางค้อ,ชุมชนเมือง,13.696854386729028,100.47667750362928
ชุมชนซอยเทียนทรัพย์,ชุมชนเมือง,13.695848127848212,100.47431598598142
ชุมชนโรงน้ำมันเก่า,ชุมชนเมือง,13.695390785167898,100.47540581139333
ชุมชนภาณุมาภรณ์,ชุมชนเมือง,13.69376645402554,100.47702226020465
ชุมชนผาสุข,ชุมชนเมือง,13.689756200318039,100.476657476058
ชุมชนชาวสวนสัมพันธ์,ชุมชนชานเมือง,13.689930835127916,100.47522616018271
ชุมชนซอยปลั่งอนุสรณ์,ชุมชนเมือง,13.683398870090924,100.47195613197721
ชุมชนป้าแดงพัฒนา,ชุมชนแออัด,13.678202155367337,100.47652880332627
ชุมชนทองเจือ,ชุมชนเมือง,13.676029381165025,100.47745820174391
ชุมชนวัดนางนอง,ชุมชนเมือง,13.703874832799505,100.46621254189195
ชุมชนรวมใจ,ชุมชนเมือง,13.681518813123143,100.44989333599483
ชุมชนบ้านสวน,ชุมชนชานเมือง,13.689011911031004,100.4586816157635
ชุมชนมัสยิดนูรุ้ลยากีน,ชุมชนเมือง,13.683388048700472,100.477758333066
ชุมชนโพธิ์แก้ว,ชุมชนเมือง,13.682871473360448,100.48685310231396
ชุมชนซอยสุดเขต,ชุมชนเมือง,13.686363251574008,100.48322907943474
ชุมชนบางมดพัฒนา หมู่ 7,ชุมชนเมือง,13.673642916095487,100.46814458285056
ชุมชนบ้านบางมด,ชุมชนหมู่บ้านจัดสรร,13.675376675387527,100.46214927278815
ชุมชนสามง่ามพัฒนา,ชุมชนชานเมือง,13.684718037195177,100.46901406326971
ชุมชนเรือนไทยพัฒนา,ชุมชนชานเมือง,13.690737585497613,100.45940817192582
ชุมชนร่วมพัฒนาเอกชัย 31,ชุมชนเมือง,13.688461673870966,100.45348538544668
ชุมชนวัดสีสุก,ชุมชนเมือง,13.679042780022415,100.46492681116607
ชุมชนทิพย์สุวรรณ,ชุมชนเมือง,13.684919745842793,100.47177144383822
ชุมชนตลาดน้ำวัดไทร,ชุมชนเมือง,13.689471447566019,100.45760508274464
ชุมชนสุขสันต์พัฒนาเอกชัย 26,ชุมชนเมือง,13.692275080292085,100.45328681813098
ชุมชนซอยชัยวัฒน์ 10,ชุมชนเมือง,13.701004247236119,100.4709017018754
ชุมชนวุฒากาศ 46 (อพยพ 2),ชุมชนเมือง,13.700822237238386,100.46744437933542
ชุมชนวัดบางขุนเทียนนอก,ชุมชนเมือง,13.69729141475589,100.46547313884822
ชุมชนหลังตลาดวัดไทร,ชุมชนเมือง,13.68972130147971,100.45629319072482
ชุมชนบ้านขิง,ชุมชนชานเมือง,13.689859603202887,100.38283360163426
ชุมชนมีสุวรรณพัฒนา,ชุมชนแออัด,13.683215262651409,100.39251949285374
ชุมชนคลองยายเทียบฝั่งเหนือ,ชุมชนแออัด,13.714024072318464,100.41935666080307
ชุมชนนิมมานรดี,ชุมชนแออัด,13.70965133455883,100.42540445293979
ชุมชนยิ้มประยูร,ชุมชนแออัด,13.69483428993894,100.42517414804578
ชุมชนเพิ่มทรัพย์,ชุมชนแออัด,13.69026224965345,100.42245739956415
ชุมชนหลังโรงเรียนสากลศึกษา,ชุมชนแออัด,13.707167766556543,100.42303350040832
ชุมชนครูเจือ,ชุมชนแออัด,13.704284744102738,100.42233080084101
ชุมชนสองคุณจ่า,ชุมชนแออัด,13.703561677115108,100.41778445684137
ชุมชนคลองยายเทียบฝั่งใต้,ชุมชนแออัด,13.71037002980159,100.41852163643148
ชุมชนเลียบคลองทวีวัฒนา,ชุมชนแออัด,13.714674261768405,100.37143924221178
ชุมชนวัดพรหมสุวรรณสามัคคี,ชุมชนชานเมือง,13.728590972886833,100.36821833604657
ชุมชนหมู่บ้านเศรษฐกิจ ผัง ข,ชุมชนแออัด,13.71987481898647,100.38272946075332
ชุมชนเลียบคลองบางแค,ชุมชนแออัด,13.70282050941061,100.39170219060753
ชุมชนเทพพิทักษ์,ชุมชนหมู่บ้านจัดสรร,13.707513316041558,100.3789950915575
ชุมชนปู่เย็นย่าคำยังอยู่,ชุมชนแออัด,13.703942474003195,100.38487606147588
ชุมชนเจิมจิตต์,ชุมชนแออัด,13.696917688686385,100.3902598100072
ชุมชนชาววัดม่วง,ชุมชนแออัด,13.694275808197286,100.39206623292232
ชุมชนร่วมใจพัฒนา,ชุมชนแออัด,13.693419837482796,100.39297187804003
ชุมชนพุ่มพวง,ชุมชนแออัด,13.715528119032061,100.41402366428817
ชุมชนโรงเรียนราชวินิตประถมบางแค,ชุมชนแออัด,13.717123326527476,100.42234739568507
ชุมชนรวมใจริมคลอง หมู่ 3,ชุมชนแออัด,13.716601122978346,100.42531693249133
ชุมชนงามปัญจะ,ชุมชนแออัด,13.691083933090164,100.42536998104197
ชุมชนหมู่บ้านชัยมงคล,ชุมชนหมู่บ้านจัดสรร,13.688780354896698,100.4087112413184
ชุมชนซอยพึ่งธรรม,ชุมชนแออัด,13.710554337393548,100.4139632708427
ชุมชนกระถินทอง,ชุมชนแออัด,13.709852511592855,100.40883675060847
ชุมชนหมู่บ้านชมเดือน,ชุมชนหมู่บ้านจัดสรร,13.723934848913078,100.39077995504007
ชุมชนหมู่บ้านพุทธมณฑล,ชุมชนหมู่บ้านจัดสรร,13.726114080673458,100.39287331812952
ชุมชนทองพูนพัฒนา,ชุมชนชานเมือง,13.746640963825497,100.39731720433933
ชุมชนเจริญแพทย์,ชุมชนชานเมือง,13.737633295588198,100.38520427731525
ชุมชนศิริเกษม 1,ชุมชนชานเมือง,13.74373271701828,100.35759864933017
ชุมชนข้างโรงพยาบาลราชพิพัฒน์,ชุมชนชานเมือง,13.732389843594762,100.37129999626266
ชุมชนนครแสงเพชร,ชุมชนแออัด,13.719768736941248,100.41641845253955
ชุมชนริมคลองราชมนตรี,ชุมชนแออัด,13.71563929603615,100.42496439482885
ชุมชนหมู่บ้านเพชรสยาม 3,ชุมชนชานเมือง,13.695155257823124,100.39261111664125
ชุมชนสุขสำราญ,ชุมชนหมู่บ้านจัดสรร,13.698822441015956,100.39543365857453
ชุมชนเคหะชุมชนดินแดง (แฟลต 1 - 20),เคหะชุมชน,13.758512094735403,100.55310283380818
ชุมชนเคหะชุมชนดินแดง (แฟลต 21 - 32),เคหะชุมชน,13.766776175001226,100.55041655298747
ชุมชนซอยแม่เนี้ยวแยก 2,ชุมชนเมือง,13.772630824874357,100.55926327628225
ชุมชนซอยผาสุข,ชุมชนเมือง,13.771505732512212,100.56580565873291
ชุมชนซอยแสนสุข,ชุมชนเมือง,13.774083403632094,100.56432406307557
ชุมชนซอยเพิ่มสินสมบูรณ์สุข,ชุมชนเมือง,13.777075158939834,100.56257814938785
ชุมชนซอยกุนนที,ชุมชนเมือง,13.780696124947768,100.57221174210646
ชุมชนซอยสมบูรณ์พัฒนา 2,ชุมชนแออัด,13.780464522393556,100.56440755830943
ชุมชนซอยสุพรรณิการ์ 2,ชุมชนแออัด,13.781162586120223,100.56515148969434
ชุมชนซอยอินทามระ 55,ชุมชนแออัด,13.78266198135236,100.56922727725403
ชุมชนริมคลองบางซื่อซอยโชคชัยร่วมมิตรแยก 18,ชุมชนแออัด,13.796568884129195,100.57237982750341
ชุมชนริมคลองบางซื่อซอยโชคชัยร่วมมิตร แยก 2 - 4,ชุมชนแออัด,13.795983034223305,100.56999374641437
ชุมชนซอยชานเมือง,ชุมชนเมือง,13.770395338324878,100.56682535834504
ชุมชนซอยแม่เนี้ยวแยก 3,ชุมชนเมือง,13.772850464610308,100.55776597986997
ชุมชนหมู่บ้านอยู่เจริญ(อินทามระ 41),ชุมชนหมู่บ้านจัดสรร,13.792446423938628,100.56910967224655
ชุมชนหมู่บ้านพิบูลย์เวศม์,ชุมชนหมู่บ้านจัดสรร,13.72108517618796,100.59355041944926
ชุมชนแจ่มจันทร์,ชุมชนแออัด,13.741697949834272,100.58754872396538
ชุมชนข้างสะพานคลองตัน,ชุมชนแออัด,13.737077192797583,100.59902423867577
ชุมชนหลังสถานีทองหล่อ,ชุมชนแออัด,13.73572383718224,100.58409368420438
ชุมชนศาลาลอย,ชุมชนแออัด,13.723380065074089,100.60064228595863
ชุมชนสุเหร่าบางมะเขือ,ชุมชนแออัด,13.715684514128723,100.59946698608925
ชุมชนเกาะกลาง,ชุมชนแออัด,13.709588538792865,100.59630676843872
ชุมชนเริ่มเจริญ,ชุมชนแออัด,13.705629458068088,100.59203001734205
ชุมชนคลองเตยล็อค 4-5-6,ชุมชนแออัด,13.711076465483952,100.5760448201869
ชุมชนหมู่บ้านพัฒนา 70 ไร่,ชุมชนแออัด,13.7093248131607,100.57477217618101
ชุมชนริมคลองพระโขนง,ชุมชนแออัด,13.706343410955412,100.58914003591815
ชุมชนริมคลองไผ่สิงห์โต,ชุมชนแออัด,13.7205821621547,100.5604925571438
ชุมชนหมู่บ้านเปรมฤทัย,ชุมชนหมู่บ้านจัดสรร,13.70720215050482,100.59249072804184
ชุมชนกระทุ่มเสือปลา,ชุมชนชานเมือง,13.719837368082452,100.67241744102571
ชุมชนสุเหร่าจรเข้ขบ,ชุมชนชานเมือง,13.711533242808274,100.69658766091764
ชุมชนเปรมฤทัย 20,ชุมชนหมู่บ้านจัดสรร,13.682298189426144,100.64031259732157
ชุมชนอ่อนนุช 40 ไร่,ชุมชนชานเมือง,13.714070049681728,100.70442203196909
ชุมชนมัสยิดดอกไม้,ชุมชนชานเมือง,13.702464093864945,100.69031129867561
ชุมชนมิตรภาพซอย 6,ชุมชนชานเมือง,13.698083374883625,100.63658370665335
ชุมชนซอยร่มเย็น,ชุมชนชานเมือง,13.696213028249105,100.67675859126852
ชุมชนคลองสะแก,ชุมชนเมือง,13.736087544703098,100.60960692658483
ชุมชนซอยสวนรื่น,ชุมชนแออัด,13.821255447584754,100.51861753655595
ชุมชนวัดเสาหิน,ชุมชนแออัด,13.8180656656936,100.51807540378378
ชุมชนวัดบางโพโอมาวาส,ชุมชนแออัด,13.809271586893587,100.52026033650395
ชุมชนซอยสนิท,ชุมชนแออัด,13.807564599688394,100.52713147531409
ชุมชนศรีบุญยืนพัฒนา,ชุมชนแออัด,13.801538426360576,100.52537016086976
ชุมชนราชทรัพย์,ชุมชนแออัด,13.809648168297228,100.51892491267617
ชุมชนซอยสวนเงิน,ชุมชนแออัด,13.769317130469203,100.52930699154456
ชุมชนโค้งรถไฟยมราช,ชุมชนแออัด,13.758783003757268,100.52218091875653
ชุมชนสะพานไม้,ชุมชนแออัด,13.77607138210909,100.4909384740006
ชุมชนชินศรี 91,ชุมชนแออัด,13.802186944266241,100.50627032265618
ชุมชนร่วมใจสามัคคี,ชุมชนแออัด,13.80016745166504,100.50938110804421
ชุมชนซอยนาทอง แยก 1-6,ชุมชนหมู่บ้านจัดสรร,13.777618221674913,100.56711733407533
ชุมชนอยู่เจริญ(โครงการ 3),ชุมชนหมู่บ้านจัดสรร,13.794969327091128,100.56866561253959
ชุมชนริมคลองหัวหมากใหญ่,ชุมชนเมือง,13.735545510646638,100.64565783683915
ชุมชนร่มเย็น,ชุมชนหมู่บ้านจัดสรร,13.692006753154667,100.39321885481482
ชุมชนจอมทอง,ชุมชนเมือง,13.697526023490866,100.47074498511749
ชุมชนศิริเกษมพัฒนา,ชุมชนเมือง,13.737378359034201,100.36120301913002
ชุมชนหลัง สน. เพชรเกษม,ชุมชนชานเมือง,13.696234872904139,100.392089990676
ชุมชนหมู่บ้านร่วมเกื้อ,ชุมชนหมู่บ้านจัดสรร,13.771378902542084,100.33217899283379
ชุมชนสินพัฒนาธานี,ชุมชนหมู่บ้านจัดสรร,13.741470092059886,100.33968356787516
ชุมชนวัดปุรณาวาส,ชุมชนชานเมือง,13.80218309722631,100.33584262289048
ชุมชนหลังสถานีรถไฟศาลาธรรมสพน์,ชุมชนชานเมือง,13.801002619472143,100.37672424909424
ชุมชนประตูน้ำฉิมพลี,ชุมชนชานเมือง,13.800356936001217,100.39444349370599
ชุมชนบางพรหมร่วมใจ,ชุมชนชานเมือง,13.769066321602477,100.36871291037326
ชุมชนหมู่บ้านสุขทวี 1-2,ชุมชนหมู่บ้านจัดสรร,13.795001010846093,100.3503622326832
ชุมชนหมู่ 5 บางมด,ชุมชนชานเมือง,13.645204023578788,100.47620035504613
ชุมชนหมู่ 3 บางมด,ชุมชนชานเมือง,13.653076402478904,100.47429370049313
ชุมชนหมู่ 2 บางมด,ชุมชนชานเมือง,13.650835687195192,100.48556513065452
ชุมชนหลังสวนธนบุรีรมย์,ชุมชนชานเมือง,13.653094009218666,100.48830007494271
ชุมชนดารีซีน,ชุมชนแออัด,13.643866965615217,100.5120763318884
ชุมชนหลังวัดกลางนา,ชุมชนแออัด,13.657141987790617,100.5069866872447
ชุมชนซอยสวนผัก,ชุมชนเมือง,13.689419949910151,100.4377028339756
ชุมชนซอยกำนันแม้น 3,ชุมชนเมือง,13.690418787167207,100.43711297312
ชุมชนวัดผ่องพลอยอนุสรณ์,ชุมชนเมือง,13.655643756438284,100.6324038502862
ชุมชนตรงข้ามโรงงานธานินทร์,ชุมชนแออัด,13.677168048125955,100.617734396169
ชุมชนข้างโรงงานธานินทร์,ชุมชนแออัด,13.67956387596636,100.61842023900023
ชุมชนรุ่งสว่าง,ชุมชนแออัด,13.66797912599703,100.59450863584017
ชุมชนบ้านพักองค์การแบตเตอรี่,ชุมชนเมือง,13.67992253552433,100.58999184040778
ชุมชนบัวเกิด,ชุมชนเมือง,13.673289328630535,100.61690455778574
ชุมชนวงศ์สวัสดิ์,ชุมชนเมือง,13.658627374268635,100.60165315052286
ชุมชนหมู่บ้านเปรมฤทัย 1,ชุมชนหมู่บ้านจัดสรร,13.839616921738301,100.65970675418079
ชุมชนริมคลองหลอแหล,ชุมชนแออัด,13.795433457121671,100.6973944246698
ชุมชนหมู่บ้านอมรพันธ์นคร สวนสยาม,ชุมชนหมู่บ้านจัดสรร,13.798119854921216,100.6925277876977
ชุมชนหมู่บ้านอมรพันธ์นครเสรีไทย,ชุมชนหมู่บ้านจัดสรร,13.797798216120308,100.68963117783359
ชุมชนมัสยิดย่ามีลุ้ลอิบาดะห์,ชุมชนแออัด,13.769132694716486,100.71363278512216
ชุมชนหมู่บ้านเคหะนคร (เคหะธานี4),ชุมชนหมู่บ้านจัดสรร,13.780361920307572,100.70844229610248
ชุมชนสามแยกคลองหลอแหล,ชุมชนชานเมือง,13.780286735840022,100.70441900341257
ชุมชนวังหนับอุทิศ,ชุมชนแออัด,13.769259689315774,100.69662250112297
ชุมชนหลอแหลคลองใหญ่,ชุมชนชานเมือง,13.794445461368673,100.70040703339784
ชุมชนสุขสำราญพัฒนา,ชุมชนชานเมือง,13.915951531332643,100.70452902131102
ชุมชนพร้อมใจพัฒนา,ชุมชนชานเมือง,13.90117769739239,100.7323463625713
ชุมชนหมู่ 14 พัฒนา,ชุมชนชานเมือง,13.90462664014376,100.77748088001722
ชุมชนสุขสันต์พัฒนา,ชุมชนชานเมือง,13.906849596007499,100.72912027886447
ชุมชนชวนชื่นบางเขน,ชุมชนหมู่บ้านจัดสรร,13.903329446745309,100.57287838704697
ชุมชนพงษ์เพชรแจ้งวัฒนะ 14,ชุมชนหมู่บ้านจัดสรร,13.897045952108135,100.56714981378538
ชุมชนหมู่บ้าน กฟภ.นิเวศน์ 2,ชุมชนหมู่บ้านจัดสรร,13.875456606590333,100.55322151109313
ชุมชนกองสรรพาวุธเบา พล.1 รอ,ชุมชนเมือง,13.891743850992839,100.57578551514179
ชุมชนเคหะชุมชน ทุ่งสองห้อง 319,เคหะชุมชน,13.8999390803345,100.5816254271473
ชุมชนเคหะชุมชน ทุ่งสองห้อง 321,เคหะชุมชน,13.899516566768394,100.58379418446481
ชุมชนเคหะชุมชน ทุ่งสองห้อง 323,เคหะชุมชน,13.898657169521318,100.58393876502204
ชุมชนเคหะชุมชน ทุ่งสองห้อง 324,เคหะชุมชน,13.898034764313511,100.58486522385066
ชุมชนเคหะชุมชน ทุ่งสองห้อง 329,เคหะชุมชน,13.898897447820106,100.58535859825037
ชุมชนเคหะชุมชน ทุ่งสองห้อง 330,เคหะชุมชน,13.899050567530029,100.58669502472635
ชุมชนตรีเพชร 2,ชุมชนเมือง,13.868249973036962,100.58162122842742
ชุมชนไทรงาม,ชุมชนแออัด,13.89538060764974,100.56021996906554
ชุมชนเปรมสุขสันต์,ชุมชนแออัด,13.876444281071466,100.5752642808291
ชุมชนพงษ์เพชรพัฒนา,ชุมชนหมู่บ้านจัดสรร,13.859448302723457,100.54752998869377
ชุมชนหมู่บ้านรัตนชัยวิลล่า,ชุมชนหมู่บ้านจัดสรร,13.894694858475278,100.58315011027884
ชุมชนหลังแฟลตร่วมพัฒนา,ชุมชนแออัด,13.865808286691886,100.5694065859915
ชุมชนอยู่ดีมีสุขร่วมใจ,ชุมชนแออัด,13.88870263905086,100.58235966215096
ชุมชนหมู่บ้านเก้าแสนห้าสัมพันธ์,ชุมชนหมู่บ้านจัดสรร,13.922293215127986,100.64708368688268
ชุมชนหมู่บ้านมัณฑวรรณ,ชุมชนหมู่บ้านจัดสรร,13.922181758657091,100.64744690767475
ชุมชนหมู่บ้านเทพทิพยนิเวศน์,ชุมชนหมู่บ้านจัดสรร,13.919666813939642,100.63922127215275
ชุมชนหมู่บ้านเจริญวงศ์,ชุมชนหมู่บ้านจัดสรร,13.917300601239145,100.63607174718247
ชุมชนเมตตาพหลโยธิน 50,ชุมชนเมือง,13.887843965037227,100.61232820779973
ชุมชนหมู่บ้านสุขสมบูรณ์,ชุมชนหมู่บ้านจัดสรร,13.889780144438497,100.61478422981268
ชุมชนหมู่บ้านซื่อตรง,ชุมชนหมู่บ้านจัดสรร,13.891865930872845,100.61801853668237
ชุมชนร่วมใจสามัคคี,ชุมชนเมือง,13.898226717269353,100.61687314813649
ชุมชน กสบ. หมู่ 5,ชุมชนแออัด,13.904215489152458,100.62037243021025
ชุมชนหมู่บ้านเพิ่มสิน 1-2,ชุมชนเมือง,13.90074895032478,100.62447274752449
ชุมชนวัดลุ่มเจริญศรัทธา,ชุมชนเมือง,13.90079112839172,100.63203891929312
ชุมชนสหชุมชนโครงการ 1,ชุมชนชานเมือง,13.887642046247947,100.66715826291419
ชุมชนหมู่บ้านพัฒนา หมู่ 2,ชุมชนแออัด,13.907025590516517,100.62900424858915
ชุมชนวัดหนองใหญ่,ชุมชนชานเมือง,13.913852749279243,100.67643415725423
ชุมชนหมู่บ้านอัมรินทร์นิเวศน์ 3 ผัง 3,ชุมชนหมู่บ้านจัดสรร,13.911253839827832,100.65480323662864
ชุมชนหมู่บ้านอัมรินทร์นิเวศน์ 3  ผัง 4,ชุมชนหมู่บ้านจัดสรร,13.91349590185732,100.65440220717392
ชุมชนหมู่บ้านชลลดา,ชุมชนหมู่บ้านจัดสรร,13.913142997256664,100.64573488928717
ชุมชนรวมมิตรสัมพันธ์ (ซอยเธียรสวน 1),ชุมชนเมือง,13.89095666950218,100.63528238875956
ชุมชนหมู่บ้านพัฒนา หมู่ 1,ชุมชนแออัด,13.915575533300126,100.63553506867117
ชุมชนหมู่บ้านเทพนครนิเวศน์,ชุมชนหมู่บ้านจัดสรร,13.892757390892383,100.63481505209145
ชุมชนหมู่บ้าน ป.สุวิมล,ชุมชนหมู่บ้านจัดสรร,13.893941360676827,100.63314345370932
ชุมชนเพิ่มสิน (ซอยถมยาสามัคคี),ชุมชนเมือง,13.894364654400045,100.63994699603381
ชุมชนแม่บ้านร่วมใจพัฒนา,ชุมชนเมือง,13.891235408668676,100.6168333176694
ชุมชนหมู่บ้าน ทอส.10,ชุมชนหมู่บ้านจัดสรร,13.922831243271691,100.64925281882182
ชุมชนหมู่บ้านสายทิพย์,ชุมชนหมู่บ้านจัดสรร,13.91625521724706,100.63577580697974
ชุมชนเสนาวัฒนา,ชุมชนหมู่บ้านจัดสรร,13.886732016161064,100.61696920685308
ชุมชนหมู่บ้านพัฒนา 5,ชุมชนหมู่บ้านจัดสรร,13.885025855672032,100.6238853019135
ชุมชนหมู่บ้านซิลค์วิลเลจ,ชุมชนหมู่บ้านจัดสรร,13.91936692230364,100.65891896267856
ชุมชนหมู่บ้านณัฐกานต์,ชุมชนหมู่บ้านจัดสรร,13.919429109752077,100.66712143247646
ชุมชนสายไหมพัฒนา,ชุมชนชานเมือง,13.93181675455977,100.63976345164573
ชุมชนหมู่บ้านเลิศปิยะวรรณ,ชุมชนหมู่บ้านจัดสรร,13.923142853003947,100.67018500359086
ชุมชนหมู่บ้านเกาะแก้ววิลล่า,ชุมชนหมู่บ้านจัดสรร,13.907086441636315,100.63623244355337
ชุมชนวัชรพล 3,เคหะชุมชน,13.888609702047633,100.6869402019073
ชุมชนวัดเทพลีลา,ชุมชนแออัด,13.759535265474527,100.61142640540947
ชุมชนลาดพร้าว 64,ชุมชนหมู่บ้านจัดสรร,13.789366507136968,100.59980767054574
ชุมชนลาดพร้าว 80 แยก 11,ชุมชนแออัด,13.782592021786437,100.60424567976459
ชุมชนเก้าพัฒนา,ชุมชนแออัด,13.764769772657491,100.60150195095386
ชุมชนหมู่บ้านพลับพลา,ชุมชนหมู่บ้านจัดสรร,13.76072190562891,100.601724661907
ชุมชนตลาดหลักสี่,ชุมชนแออัด,13.883773607723528,100.57969524885588
ชุมชนกองบัญชาการศึกษา,ชุมชนเมือง,13.869938380688174,100.57123608542541
ชุมชนอยู่แล้วรวย,ชุมชนแออัด,13.871792327362831,100.57084425635132
ชุมชนคนรักถิ่น,ชุมชนแออัด,13.871124940639373,100.5719611155804
ชุมชนทหารเสือ,ชุมชนเมือง,13.892345456927579,100.55586584961591
ชุมชนหมู่บ้านสายไหม,ชุมชนชานเมือง,13.920990866393062,100.63758587905181
ชุมชนหมู่บ้านอภินคร 2000,ชุมชนหมู่บ้านจัดสรร,13.925114268390612,100.68657458990756
ชุมชนหมู่บ้านมนชญา 1,ชุมชนหมู่บ้านจัดสรร,13.92233181902767,100.64666303119263
ชุมชนอัมพรเพลส 1,ชุมชนหมู่บ้านจัดสรร,13.896644193048388,100.65782609742483
ชุมชนหมู่บ้าน บก.ทหารสูงสุด,ชุมชนหมู่บ้านจัดสรร,13.83814588244878,100.65661154635461
ชุมชนหมู่ 5,ชุมชนชานเมือง,13.811933532027343,100.69765505126874
ชุมชนทุ่งรวงทองพัฒนาแบนชะโด,ชุมชนชานเมือง,13.88065226836848,100.78809213856155
ชุมชนบ้านลำกระโหลก,ชุมชนชานเมือง,13.843177034092095,100.69463949117473
ชุมชนหมู่บ้านกอบแก้ว 1,ชุมชนชานเมือง,13.773107376531431,100.40086658505406
ชุมชนคลองบางพรานพัฒนา,ชุมชนแออัด,13.684577873492488,100.4363772291089
ชุมชนใต้สะพาน โซน 1,ชุมชนแออัด,13.622866648125829,100.50107873091194
ชุมชน สน.ทุ่งครุ,ชุมชนเมือง,13.627740394604164,100.50741463349979
ชุมชนคอลิดีน,ชุมชนแออัด,13.635442873073778,100.49408840414996
ชุมชนมิตรไมตรี,ชุมชนแออัด,13.637119975391656,100.49521187019832
ชุมชนนูรุ้ลฮูดา,ชุมชนชานเมือง,13.637601666211204,100.47447119260734
ชุมชนกองพันทหารช่างที่ 1 รักษาพระองค์,ชุมชนเมือง,13.84952742780239,100.5999269002021
ชุมชนเพชราวุธ,ชุมชนเมือง,13.868796445716576,100.600272181437
ชุมชนชาวลาดตระเวน,ชุมชนเมือง,13.892181342724923,100.56937644246881
ชุมชนฉิมพลี,ชุมชนชานเมือง,13.783095420458526,100.44671069110639
ชุมชนเมาคลี,ชุมชนเมือง,13.864272942918847,100.56910724360348
ชุมชนแฟลตตำรวจอิสระ,ชุมชนเมือง,13.86952030553962,100.57218258064354
ชุมชนสุขอนันต์,ชุมชนหมู่บ้านจัดสรร,13.83996159451935,100.67428230688866
ชุมชนหลักสี่,ชุมชนเมือง,13.888286780982064,100.5784045142685
ชุมชนหลวงพ่อโบสถ์บน,ชุมชนแออัด,13.714604984468293,100.50417330685126
ชุมชนเพชราวุธ พัน.2,ชุมชนเมือง,13.862087167508095,100.59744888536142
ชุมชนเพชราวุธ พัน.1,ชุมชนเมือง,13.870923967261959,100.59941351852063
ชุมชนราชวัลลภ 2,เคหะชุมชน,13.780890619227561,100.55645263935948
ชุมชนริมคลองราษฎร์เจริญสุข,ชุมชนชานเมือง,13.70690090281586,100.34922278229939
ชุมชนหรรษา 79,ชุมชนหมู่บ้านจัดสรร,13.699430912489966,100.35039564721887
ชุมชนกองพลที่ 1 รักษาพระองค์,เคหะชุมชน,13.763020958162398,100.53261076119688
ชุมชนคลองบางบำหรุ,ชุมชนแออัด,13.77953630392132,100.48627370784475
ชุมชนวัดทอง,ชุมชนแออัด,13.777902848923835,100.48977495157129
ชุมชนร่วมพัฒนาซอยจรัญฯ 65,ชุมชนแออัด,13.783862783538224,100.48878703486056
ชุมชนเติมสุข,ชุมชนแออัด,13.793475563604261,100.5035748388369
ชุมชนอาคารสงเคราะห์ฯ ดินแดง,ชุมชนเมือง,13.77034697381292,100.55872926953205
ชุมชนซอยสุขใจ,ชุมชนเมือง,13.774551091287824,100.56254243530705
ชุมชนศูนย์การกำลังสำรอง,ชุมชนเมือง,13.785007675813585,100.56393730169528
ชุมชน สน.บางชัน,เคหะชุมชน,13.802617051779112,100.68638745647795
ชุมชนหมู่บ้านเปรมฤทัย1/2,ชุมชนหมู่บ้านจัดสรร,13.83609637256597,100.65749402120593
ชุมชนร่วมแรงร่วมใจพัฒนา,ชุมชนชานเมือง,13.865051616606303,100.76412276575189
ชุมชนอาคารสงเคราะห์ฯ ซอยประชาอุทิศ 90,เคหะชุมชน,13.60696438847283,100.50570491422535
ชุมชนสื่อสารรวมใจสามัคคี,ชุมชนเมือง,13.884267252462458,100.60372902817137
ชุมชนสุกกาทองโครงการ 2,ชุมชนชานเมือง,13.849038370537823,100.79876125684592
ชุมชนร่วมรัฐสามัคคี(ดอนกระต่าย),ชุมชนชานเมือง,13.64362532689629,100.49874236693373
